"A2" "A6" "A8" "B6" "B7" "B9" "C15" "C17" "C3" "C5" "D1" "D10" "D12" "D14" "D16" "D2" "D5" "D6" "D7" "A12" "A13" "A15" "A16" "B10" "B12" "B16" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "D4" "D11" "D13" "D15" "D17"
"A638" 0.00113634207393105 -0.00148878531287459 -0.0014831086503846 -0.00780293820933035 0.000450563747803116 0.00328725008534364 -0.000960663482900556 0.00170605101080568 0.0168391605544196 -0.00659791558467278 -0.659984843400852 0.00125228909499223 0.00111128416701884 -0.00285048726465448 0.000428488271679562 -0.0234983092872694 -0.0131125292189529 -7.19217628894196e-05 0.00365012055577982 0.00248500724878477 0.00176921222183828 0.000715504265602726 8.56046471352024e-06 0.000789456822956483 0.00101134286866551 -1.60354405662556e-05 -0.00565870654192293 -0.00606804514621253 0.000409678279600123 -0.000620290109190812 0.000230484428220274 0.00130238355524831 -0.000119306039855474 0.000227648638954804 0.000456218571457677 -0.000247970305297936 0.00122967248389262 -0.000107050629615594 -0.00134251469182596 0.000787057039055781
"A639" 0.00434215226495512 -0.00401700776562037 -0.00467959167359906 -0.00778838063151755 -0.000494087067622968 0.0024677995237551 -0.00152973214167832 0.00111382984193987 0.0268256496434246 -0.0100252973896832 -0.618647356926692 0.00231966598036392 0.00293236764149917 -0.00326191111948732 0.0011317269353763 -0.0223002540104372 -0.0110616138197482 0.000976930344973722 -0.00166284372067684 0.000414099773519686 0.00236934830904041 0.00183152326625117 0.000245958314656204 2.87434090520588e-05 0.000818540478057016 0.000987136197844936 -0.000247707547169614 -0.00832969180958079 -0.00311927004974595 0.000469358095616642 0.00179386447860679 0.00053844604156498 -0.00170452123002176 -8.16533588529525e-05 0.000670690303607884 -0.0102389658059225 0.000988097239579557 -0.000225140483716948 -0.00130468971015117 -0.000700254000811563
"A64" -0.00711983248714124 -0.00392868295906836 -0.00196878031086376 -0.00216802615288187 0.00370696649819849 0.00386393621764355 -0.00136016443686061 0.00211955798594252 0.0153565057182377 -0.00906045928509131 -0.679440217681212 -0.000360734857084976 0.00166990089247818 -0.00297879638332792 0.00200214282934295 -0.0338365992892646 -0.00548866004015241 0.0023701559817636 0.00380249643342422 0.00153234574022011 0.00113856780558847 0.00100609373185779 0.00038322239850786 -0.000971961984535217 -0.00138244919552478 -0.000645942507267344 0.000519630291603203 -0.00732445554058694 0.000751233482932785 -0.000309941256065549 0.00416258660304901 0.00281556408214134 -0.0020301310592678 -0.00290770938639874 -0.000515053626277092 -0.0021262320548586 0.000540112043825512 -0.000248460021537408 -0.00161994756764798 0.000458512036850043
"A640" -0.0135637816272148 -0.0021029864951731 0.00158767152134056 -0.00705989776356151 0.00242202469584517 0.00386594317617678 -0.00283435801373634 0.00146465044737651 0.00757747305848692 -0.0168679353760304 -0.591835468891797 0.00159525959013958 -0.00153593586387989 -0.00199676797865528 0.00152025295370886 -0.0481706855659004 -0.0116943788474031 0.00276009737266118 0.00394514230019413 0.00181800178622387 0.00135511731118774 -0.000572122077096817 -0.000914666495453615 -0.00151678534617619 -0.00140324875027061 -0.00083486992640136 -0.0088338285664575 0.000245168795843357 0.00418727795808225 0.00485058049804651 -0.00105293618315458 -0.000348081535866394 -0.0019219552954954 0.000950159875255654 0.0012215304999039 0.0126034293246711 -0.00248196798050587 0.000485963288433181 -0.000220244616906459 -0.000409797401460273
"A641" -0.00460764814692736 0.00101028089436778 0.00348946521039468 -0.00822432777676839 0.00267276503622528 0.00485276829231094 -0.000521515141695396 0.0011485013242356 0.0120279141930129 -0.0128056375607937 -0.619061294053433 -0.000698458086632935 0.000489001311231788 -0.00250598891232223 0.00248567374221872 -0.0481922585678196 -0.0114886655092141 -0.000285002999653163 0.00840314406438191 0.0023547357134688 0.00132259801168322 -0.000152028710690828 0.000267567057870503 -0.0007736009872256 0.000234967710201111 -0.00019834543381886 -0.00957735362013726 0.00215565410641684 0.00211746831594917 0.000808938225689745 -0.00191169145031671 0.0027563433870181 -0.000451010543874313 -0.000397718292664151 -0.000795751685886339 0.00713206324837344 -0.00277817310130507 -0.0006474570199738 -0.00124874606873758 0.00132075363741392
"A642" 0.00222798615804116 0.00303393686117561 -0.000127945733471712 -0.00238847811839646 0.00388439476994689 0.0029364612525388 -0.000971055289770148 0.000601496052936829 -0.00463344582335729 -0.00103534193499243 -0.604737552541509 -0.000778156128926568 0.00103107749262237 -0.00292086454174428 0.00252398892365654 -0.0264486212492546 -0.0124488164905884 0.00256770370497777 0.01579007483611 0.00136625228974019 0.000204851899143305 0.000882419973257792 0.000435793631984102 -0.00210618522452705 -0.000422511551270666 -0.000801566147774114 0.00262515361356583 -0.00423612864292511 -0.00302861936778886 0.00251687223623317 0.00271215776298744 0.000888020403794302 0.000315557512497885 -0.000894811304168916 -0.00157252698496544 -0.000588173569012033 -0.00141002086448451 0.0027635951629216 -0.00172236155633566 3.61841005679265e-05
"A643" -0.010557175507514 -0.000921847499982409 0.000346505998724207 -0.00128040536394165 0.000807481422421056 0.00245640428415205 -0.001567002794768 0.000733426383080857 0.00412530090258784 -0.00757427707096653 -0.640713568501116 0.0012276117919557 0.00194731138040908 -0.00270592404831851 0.00215139620846713 -0.0365608213304319 -0.000857949259621683 0.00605736958651804 0.00477749704303055 0.000539267740612624 0.00101492140936378 0.00190147353314444 0.000410549095010812 -0.00227813113892205 -0.00275487611764851 0.000202374784327753 -0.00787317660380808 -0.00534851146319285 0.0061065883660625 0.00328742740862053 0.00334930971379856 -0.000623543892533181 -0.00391025529534558 0.000766944538696473 -0.000522175413007497 0.00535534914328558 -0.00211344869793671 0.000249795074365352 0.00084286534511259 -0.000371711863741089
"A66" -0.0148609997183477 -0.00134392208721748 -0.000198406506922143 -0.00365221030693329 0.000830058496152316 0.001139681185662 3.00431525730677e-05 0.00168537324536882 0.00550628388844022 -0.0166101901857619 -0.628921365098215 0.00203317388165528 0.000198956262970738 -0.00210324840854243 0.00287120113006316 -0.0529023786776732 -0.0102414064230663 0.00455132688745761 0.00581393602787286 0.000619322839530263 0.000742469161206641 -3.91142277032323e-05 9.28748577446014e-05 -0.00255710311578123 -0.00111688496311815 -0.000322233683433322 -0.00265898388308845 6.06884745934268e-05 0.00355544305362611 0.00119349055255945 0.00235237545509996 -0.00149405763874478 -0.00392090067172298 8.82625853009073e-05 0.00160234480737904 0.0121607295470995 -0.00377252292794133 -0.000681829559613679 -0.00114263272512756 0.00124170978038465
"A67" -0.00533063952977809 -0.00150473563141128 -0.000948818581903109 -0.00669474373434471 0.00314457272227798 0.00380327095169062 -0.00245823996389125 0.00201810687031728 0.0228571343227815 -0.00930327317669565 -0.657975676011299 -0.000730408263700067 0.00269012273849101 -0.0034106634663014 0.000936181204125939 -0.0200530705644079 -0.0141232138944243 -0.00215049014595781 0.00472909598158866 0.00298878650575461 0.00258463764337158 0.00168370531660107 0.000234632119975533 0.00214452103097877 0.00181005642937415 0.00040067131682802 -0.00436937383486994 -0.00707969751084178 -0.0025899923145548 0.00236859054681973 0.00246651134804611 0.00167015196915568 -0.000664719029845558 0.000121091910368915 -0.00135577209369141 -0.00114114182600893 -0.000473957361880391 -0.000795919748310738 0.000235790549594289 -0.00049625041124448
"A68" -0.0180144348605164 0.00231089541797897 0.00229540342723906 -0.00225382807188189 0.00339501194856982 0.0032764471148136 -0.0022314987148643 0.000953765039827254 -0.00183243013378428 -0.00686650215639643 -0.61065034562926 0.00123394868736019 0.00117549901138197 -0.00415872105216587 0.00275421841661351 -0.0393878527195824 -0.00505017181766428 0.00896936495332583 0.00892864006041231 0.00139916993813246 0.000317100804086129 0.000496261626171128 0.000654156920399083 1.06509972148294e-05 -0.000920618839249636 0.000139810482463899 -0.00648203522243907 -0.00249416711955364 -0.00120497792167303 0.00272347414035273 0.00411362011669906 0.0017513732851168 -0.00345758260431402 -0.000405885077978747 0.00134491244660399 0.00685514530407981 -0.00233356537132996 0.000594356720210875 -0.00107189779810349 0.000692838211553348
"A70" -0.00817193500316399 0.000963062956339068 0.000221063132793793 -0.00737151340080434 0.00153667081629088 0.00415161628662038 -0.00195295077345174 0.000440239808896945 -0.0118516153182568 -0.00590699811569642 -0.59125327124114 0.00265186264928865 -0.00111956256299151 -0.00224520290812768 0.000429789730924983 -0.0426418378646343 -0.0111732252283001 0.00456950110438703 0.00783440682900552 0.00181165444321096 0.00270568156929134 0.000920137885444957 -0.000190102812004339 -0.00162942535979513 -0.000259335485839688 0.000713701215902244 -0.00740153334578074 -0.00425164207425193 0.000951673008941429 0.00177862024186353 0.000664311883626948 0.00284532007278934 -0.00294668046801137 -0.000308984293039036 0.000657306560769535 0.00337330927670918 -0.00108800610496571 0.000782191692784563 -0.00120057778971441 -0.000256754123640593
"A71" 0.00134923310607864 -0.003208034605761 -0.00215337145502225 -0.00670473134884867 0.00301777595318837 0.00327085042620181 -0.00129899976793809 0.000417735852381521 0.0253459677102132 -0.0116399625069606 -0.656715535823829 0.00143442697828299 0.00142028365607691 -0.00363306043734137 0.00147818534218081 -0.0264934797354491 -0.0121667800537955 0.00230273122599702 0.0025519763606133 0.000564949272764426 0.00132476091939725 0.00101177349046951 -0.000552730542474128 0.00180211158712762 0.00200849776515993 0.000211301965227499 -0.00236660330133929 -0.00437775391613683 -0.00212076429339433 -2.77522480439618e-05 0.00142641140884659 0.00245815332644766 -0.000269783212522622 0.000144605987752912 0.00109404621864365 -0.00489960411244704 -0.000635274120750251 -0.000833260269456986 -0.000103483425431813 0.000634181782988896
"A85" -0.00247896409600673 0.000495092107460446 0.00235027257555218 -0.0105963113198897 0.00105498408782004 0.0032387779922105 -0.00200634817087212 0.00055707810762098 0.0246207080278828 -0.0205093859368404 -0.639327159636228 -0.00188533315808773 0.00276633032598163 -0.00363513693580835 0.00161955388361582 -0.0355208554487357 -0.0108829127763348 0.000592792990317198 0.00826625147735127 0.000125282926652673 0.000673566167170567 0.000395735627363006 -0.00111163778626885 -0.000189696294486902 0.000228196840257562 -0.000574589714665869 0.00110000563502963 -0.00026761367755516 -0.00344741025206928 0.00016396422203039 -6.42024411358281e-05 0.00018007200272224 -0.000586136355025641 0.00131106017781014 0.000813950569881166 0.0110194018859376 -0.0047925962514019 -0.00129759517223738 -0.000257516724792948 0.000206094244850049
"K1" -0.017152413456741 0.00114262218161554 0.00104145616922441 -0.00431801577046376 0.0049677569442686 0.00230747271445016 0.000361780582559374 0.000741715904407611 -0.00842073378398194 -0.00578265750605094 -0.634603269282606 -0.00152376889157454 0.00120071517706351 -0.00246021871856904 0.00144327217890134 -0.0447754591174343 -0.0159086765064339 0.00998630857807857 0.00529929619375868 0.000480594920131608 0.000346614353401608 -0.000290364939445299 3.09339670334278e-05 0.00129652940629235 -0.000566133336020857 -0.000319929696079682 -0.00272290529019115 -0.00261664961466577 -0.00104937085429045 0.0044782919209056 0.00170929166615238 0.00060764935598198 -0.000715122954872631 -0.00230801784847298 0.000891159436272439 0.000983476412861251 0.000444236331745408 -0.00126325799326421 -0.000806867359572023 0.000703557560896041
"K101" -0.0188139298755545 -3.21425659364919e-05 0.00498936161781273 -0.00147346563878084 0.00209546247774409 -0.00119982761923861 0.00251719340937663 0.00216938419796823 -0.00350190663997332 0.00264240757652713 -0.622637540947997 -0.00502621673276215 0.00135918781453705 -0.00116068213161218 0.00230016846196301 -0.0502757420406152 -0.00885651591677443 0.0195940188734472 0.00298428914851271 -0.000529260359173987 -0.000229381190302477 -0.000402106405082352 0.00146449584326975 -0.00411715105477155 0.000443652070532831 0.00089564379484162 -0.0017467374080594 -0.00422084975301179 0.00146365775173756 -0.00577412969194762 0.00737993956088095 -0.000322380426491886 -0.00577544784989458 -0.000298754230222958 -0.00124610469568464 0.00319258681383578 -0.000134072201332085 -0.000342716613206213 -0.0004802557540301 0.00164339199106836
"K102" -0.0205428199779273 -0.00392891606631333 0.000216582866059602 -0.00436403461968289 0.00217443777815283 0.00291135389240271 0.000341119776691357 -8.76912756287733e-05 0.0102126134156461 -0.00890873873480274 -0.633517045688276 0.00268379651798247 -0.00041427556981373 -0.00140906324865136 0.00060937861399874 -0.0494821984417846 -0.0025566069620697 0.0120440041854809 0.00642967957808668 0.0012807754675363 -0.000444598504372398 0.00033431747732698 -0.000306317878950932 0.000755992425326667 0.000422149759834393 0.000213851936225513 -0.00230813810658794 -0.00915827979983136 -0.00258648594506712 -0.000304614539863876 0.0052283969700186 0.0043647588656388 -0.0042406274954935 -0.00211533922993999 0.000252887794395451 0.00357625575571523 -0.00147918109426312 -0.0012237601454736 -0.000750900467981069 0.000569250621959469
"K104" -0.0199777773643336 -0.00169768419136809 0.00106237976243414 -0.0045345893399382 0.00154672728138626 -0.00011794349666568 -0.00103471027659388 0.0011854400761466 -0.00353384680257453 -0.00371116946281879 -0.589404918151434 -0.00290650913469281 0.00336980038593869 -0.00375001082186931 0.00173441692653727 -0.0349762208959654 -0.0144162807312829 0.010798438693979 0.0119202550245624 0.0024191345179032 0.00118500351552595 0.00164321102763325 0.000804848830521191 -0.000950938965463358 -0.000198480840769011 0.00110174304876866 -0.00394206465105159 -0.00424735478483894 -0.00183213686262474 0.00274183700637065 0.0045156805433775 -0.000763698269799036 -0.00343775900461522 -0.000925120403436785 0.000168022449117532 0.0046420640129004 -0.00138770552852483 -0.000355243667729861 -0.000704831714779325 -0.000295671333595288
"K105" -0.0050671723717089 0.00142757715974998 0.0024657309137458 -0.00243821547604127 0.00216756708160475 0.00370586642541396 0.00134487558497942 0.000789654180458909 0.00121259207028662 -0.00367324394306348 -0.619436580319205 0.000360481175530734 -0.000528216061720119 -0.00298961997187924 0.0005521105973047 -0.0405565124103375 -0.00867437042261181 0.0108103620781662 0.0130534838482264 0.00144269338245837 -9.06402154908795e-05 0.000724911103137281 0.000932887462256729 3.43945668212236e-05 0.00169186680541805 0.000417345321458122 -0.00118547343152021 -0.00697302909451466 -0.00074939962714867 0.000456472691633675 9.58819267073679e-05 0.00665899030806186 -0.00184076328025765 -0.00358868411746326 0.000806749872103365 0.00122423071733934 -0.000465440628710616 -0.000735710237306015 0.000394703267024799 0.00293825555770963
"K106" -0.00143353009027426 0.00160315536879112 0.0032025243410793 -0.00712876619852354 0.00379991774275524 0.00202920139172754 -0.00381165181582044 0.00101788883171697 0.00307566830693732 -0.00750223173292992 -0.624104617656874 -6.17781376759641e-05 0.00343940075213285 -0.00344000385787963 0.00339266124722521 -0.0466044474878582 -0.0112329568775448 0.00634678084831145 0.00162621410409869 0.00093081382638635 0.000143351041906048 0.00018001144951701 -0.000131721744142075 0.00117529980070508 -0.00255064076849445 -0.00194070256077186 -0.00958356872084999 -0.000255934903960092 0.000950284169492926 0.00728012242481037 0.000625707169377248 -0.000131175059997456 -0.00383411959470511 6.72921033656168e-05 0.00227422142807848 0.00477616337985082 -0.00309843612041972 0.000108504079960408 -0.000403894676908183 4.94946396133694e-05
"K107" -0.0108016743556117 -0.00234303182380102 -0.00106422756172614 -0.000173570137476576 0.00445063938800212 0.00117133192287402 -0.00154597306246926 -0.000438999220371918 -0.0103897658386497 -0.00322367141332777 -0.604525565358712 -0.000684114076947301 0.000464396099900316 -0.00179513716435853 0.000231006639864936 -0.0324744220247154 -0.0142502459563047 0.00712040651471322 0.00980498232752007 0.00195310929847942 0.000517456361761672 0.0019183101743677 0.000411652050625853 0.000959001583855785 -0.00141227003726898 -0.000382200708921149 0.00288041657467449 -0.00323121286710823 -0.00409204894205397 0.00141707490105762 0.00273732570994827 0.00275791579754601 -0.00157582307517948 -0.00158348066492858 0.000635246243253614 -0.00855307237768009 -0.00264224205874017 0.00177973298570308 -0.00107036123236393 -0.00017919818815204
"K108" -0.013182527835344 -0.00161139329296881 0.00149314366773878 -0.00542730371356251 0.00191223369946815 0.00141002353046831 -0.00100129772621924 0.000367367063015287 -0.0037161998274672 -0.00736125989188072 -0.61486866048102 -0.00040412676913945 -0.000351577632798022 -0.000869342147564276 0.00057083041556127 -0.0408475265163099 -0.00632665462248061 0.00848107455395126 0.00224598280225512 0.00101234758774126 0.000797218061412612 0.000490791523001467 -0.000421670625438461 0.00163614264457825 -0.000898456381451281 0.000425359110099166 -0.0082465032665348 0.000109439457809267 -0.00382800070985026 0.00260378299085078 0.00306034010248676 -0.000564728071168466 -0.00171161869507531 -0.000146085917687113 0.00115274495718792 0.00968215940265896 -0.00183712065173856 -0.00120442116356585 -0.000553600893927622 -0.000380500106574659
"K109" 0.00327007467778504 -0.0014337437444688 -0.00378016216004932 -0.00446915703066301 -0.00272514917029486 0.00251004656435505 0.000664944308867716 -0.000192712529479583 0.0176705246935942 -0.00562232396367696 -0.627449273744655 0.00296382087412528 0.000341110842422237 -0.00108659660721211 -0.000382874450100996 -0.0230928482923267 -0.0106004557773847 -0.00378044897575844 0.00300035188196308 0.00113647629706161 0.00188359935941978 0.000262980076079044 0.000612382046025126 0.00234896890411919 0.00217495938828959 0.0002958640509693 -0.00208431278823802 -0.00849402562733079 -7.31345088539801e-05 -0.00300182583722296 -0.00136254576927603 0.00232801071379141 0.00178976163976025 -0.00116372806348473 4.87605932666938e-05 -0.0010814196144315 0.000537733789642509 -0.000713533207811427 -0.00202451065377157 0.00131376315213641
"K110" 0.00366234323425224 -0.00109471939919157 -0.00274055669498253 -0.0063320796058137 -0.00147638714907897 0.00397801404261027 -0.00148385942199559 -0.00014157630853294 0.0237746968647306 -0.00948055033585807 -0.651442606828486 -9.47577547635034e-06 0.000842587033105832 -0.00170239193561564 0.000466258255594046 -0.0266313206451215 -0.0098030565395677 -0.000646045951923182 0.00287128414496889 0.00100163685686156 0.00167360878278415 0.000634007987841979 5.06824368981087e-05 -4.32767188103894e-05 -0.000119888222502687 0.0011228130132337 0.00034075185306407 -0.00939073835255225 -0.00035403690279299 0.000837762867133571 0.0010139103112186 6.37104435610964e-05 0.0011677239524837 0.000329032816016422 -0.00115200200356068 -0.00565408735131165 0.0013397380971217 -0.00163142862188413 0.000958998570624886 -0.000790304900217987
"K111" -0.0259315056198164 -0.00377433171777829 -0.00130950405734466 -0.00496690845714619 0.004360593329772 0.00508154202427812 -0.00141068439135457 -0.00135585501643387 0.00857329276617562 -0.00809684355982665 -0.600959225872409 0.00179849539378762 0.00210577636085942 -0.0023048803114773 -0.00159754185491707 -0.0377976815464335 -0.0109313629911988 -0.00304306341703001 -0.00318790061104052 0.00117457741747253 0.0016306987346892 -0.00153139398116734 -0.00252258177438494 0.00292948068952355 0.00056637073152818 5.28053801580843e-05 0.00239026267823939 -0.00301448094651349 0.00117004404014219 0.00182145156536553 -0.00447520544701731 -0.00113259060492389 -0.00234154081200985 0.00274474619280667 -0.000180284619557611 0.0157450738589153 0.00433860427573829 -0.000889997530662309 -0.00280658856533768 0.00026386546201066
"K112" -0.0115206831679125 -0.00372623981031981 0.000717171599587327 -0.00707938116732668 -0.00141655313352806 0.000916852845398045 -0.00205579552228894 0.000775722811362187 0.00423734824137407 -0.0123021224763663 -0.605244375733134 0.00263721292679514 0.000420450456623672 -0.00289798197724836 0.00233989941875413 -0.0359971447751576 -0.00636535825281481 0.00276068319302902 0.00409042327431376 0.00220434463811833 0.00102147472597223 0.00129201095596605 1.71585959562656e-05 -0.00372981630326438 -0.00301675863349359 -0.00112370336404955 -0.00616455237497369 -0.00430166990922129 0.00373530812624419 0.00267805215468537 0.000307789749406638 0.000345715899864665 -0.00321826037814535 0.00193489601577391 -2.84365251860434e-05 0.00965723951857873 -0.00237861009534321 -0.000137782883882768 0.00029877293654373 0.000168190499905629
"K116" -0.0109484719164962 -0.00381503052689356 0.00281723659123224 -0.00741989493342752 0.000362176804739831 0.000129040610673582 -0.00117391859334786 0.00144341179132027 0.00943976470639405 -0.0155390448086754 -0.642842939921398 -0.00111657378305448 0.00270875531459671 -0.0017764749375361 0.000943310246537942 -0.0430068795216107 -0.00625959618911168 0.0034710795052761 0.00418040804753225 -0.000345735201619132 -0.000334260878335754 0.000623010783322278 0.00060703372148195 -0.00317343182916211 -0.00200719436001917 -0.000635231480737252 -0.00193381524183523 0.00622808434998034 0.00647830127448429 0.00300637947941326 -0.00186902647146119 -0.00310888371964919 -0.00324794092722835 0.000679198263373883 -0.00121174232368949 0.00770973553034623 -0.000568157820294837 0.00147636189194844 6.96414418836643e-05 -0.000644514353947058
"K117" 0.00291583646227648 -0.000484812966325311 0.00033095987274466 -0.00581322850998736 0.00522966323474144 0.00323117904012784 -0.000354923752476922 -0.000573815833033717 0.00174638594122857 -0.011571569316157 -0.632343022123751 0.000241496986258862 0.00178249847340688 -0.00290778055325535 0.00290193993689723 -0.0346034698860287 -0.0116285444474534 0.00322791020039518 0.0049047404793376 0.000149359048694499 -2.63440058803602e-05 0.000214356702189711 3.63666286631218e-05 -0.00193127540660859 -0.00248923745555064 -0.00118966265065273 -0.00732739920909931 0.00291660779796488 0.00225156191413712 0.00618475460557258 0.00437543922102961 -6.60297931887548e-05 -0.00412516482614153 0.00044955439348015 6.75346393278725e-05 -3.0279011979753e-05 -0.000397384183925912 0.000744783678280779 0.00141310813292696 0.000711754280802236
"K118" -0.00955896030879724 0.000145707134355405 0.00307937215704244 -0.00575978252614915 0.00290885936697947 -0.000955114721085804 -0.00370408274095035 0.00194014196004302 0.0058764599087814 -0.0150188621967783 -0.618370411171762 0.00149020346566317 -0.00164510820001596 -0.00190109644847119 0.00216168227223485 -0.0564341535498312 -0.00742944030973022 0.00758488841135205 0.00111819866335693 0.00135047197070403 7.99126339156172e-06 -0.000965101257804341 -0.0013036604950681 -1.72364332803544e-05 -0.00178678886434205 -0.000587700577898991 -0.0104799621721674 0.00429591400914258 0.00512049694104152 0.00429603814653489 0.000912541518673815 -0.00365029873736188 -0.00443112584472121 0.000995622068894827 0.00048030427790757 0.0126546894264362 -0.00221132428838843 0.000284802818800583 -0.000218641575455696 -0.00140832589200328
"K119" -0.00997943897632178 -0.00323555367021728 -0.000653109623513956 -0.00499065928675897 0.0030985221685854 0.00179028945634551 -0.00089613989689812 -0.00047120841413368 0.000577498513682558 -0.0164593076276946 -0.639151936764468 0.00189319487761347 0.00176000526661049 -0.00167113504489092 0.00163100589180646 -0.0363655808567428 -0.00618187972021486 0.00370083437724203 0.00454461864460614 0.000543206896152927 0.00180344269540072 0.00161191635841757 0.000704815459323434 -0.00223590122592487 -0.00273301063455606 -4.83633085888441e-05 -0.00494938335916612 0.0019861371510489 0.00297232877829917 0.0050591775609108 0.00322541780491827 -0.00303252737274392 -0.00345838280252827 0.00117134460088627 0.000341027718566563 0.00294922242284522 -0.00200733812962147 -0.000811672881796822 0.00105279709291214 -0.000681726107735796
"K12" -0.0146668321590954 -0.00231739865595731 0.00146833621084922 -0.00586618600737606 0.00117467870589149 -0.000920093702517554 -0.00316588257270608 0.00290830716434256 0.00713401835419742 -0.00896358843742884 -0.59953388135826 2.38683029737158e-05 0.00140768550245419 -0.00328471605143398 0.00144819851396674 -0.0337353701868907 -0.00825347525580708 0.00458273686549332 0.00348082476060526 0.00149222071897404 0.00107828447465309 0.00145712953795156 0.000352346903390999 -9.03245438757291e-05 -0.00275718269644895 -0.000328275751094285 -0.00586371145936746 0.000426824318620733 0.00646762756630804 0.00280928860361615 0.000868450151089713 -0.00359798781783561 -0.00269407872888716 0.000836565911472133 -0.00144017491618799 0.00874388249548647 -0.0045010547604202 0.000381452126595314 -0.000507256325048665 -0.000656628652927389
"K13" 0.00362246116251746 0.00571664082349358 0.00206798245402404 -0.00635642985151691 0.00344571984068878 0.00528718203918083 -0.00217081070972636 -0.000702800958002956 0.012943615654496 -0.0158217393936232 -0.595814981397533 0.00134067062227617 -0.000873061865384549 -0.00247398825473327 0.00110129392931433 -0.0344143957174093 -0.0169526324154766 1.11205810293617e-05 0.00475044043260353 0.00174297236065811 0.00107430699247836 0.00101507016727879 0.000296087735670303 -0.00158103314434069 -0.000369580589707942 2.81391945066302e-05 -0.00539046619758245 -0.00177505536968411 0.00312209317188391 -0.000802653321835032 0.000456293307022088 0.00514978640547794 -0.00306485023841897 0.000594389179791885 0.00179100480409653 0.0152273812349153 -0.00164448366873027 0.000543418983653943 0.000541486083537807 -0.000276358874450177
"K14" -0.0026773227044902 0.00209289214706376 0.000451020252788414 -0.00724593943345522 0.000843746008284742 0.00306439899550565 -0.000501398878791881 0.000928962733219206 0.0125155414472881 -0.00797860703389972 -0.614329597417235 0.000893132527134982 0.00268387823996798 -0.00286198200949065 0.00117277571421412 -0.0344026951925693 -0.0208407681211076 0.00792868827567584 0.00508662706696689 0.00144292333522451 -0.000233269299329571 0.000352628334534011 0.000297050525457686 0.00139893572265232 0.000934329395970531 0.000528020146645562 -0.00199922356464733 -0.00727225283960601 -0.00392296384941164 -0.0018232370424837 0.0027268108564585 0.00212444262665683 -0.00194535880599613 0.00196789624762474 0.00122073992825901 0.00595383773968505 -0.00160986035380814 -0.000758883437706893 -0.000821336292178678 0.000462268684020703
"K16" 0.0214812628556866 0.000846659611637431 -0.000699223880647453 -0.0118937751346895 -0.00188851310920484 0.00226085057163309 0.000741338900945901 0.00105700749028561 0.0158478609537427 -0.00329256499692709 -0.624750711552445 -0.00216866068831898 0.00568401479522715 -0.00357241493966729 0.00126089526355016 -0.0132588718662352 -0.0194186668659108 -0.00709966671425854 0.00382254915220977 -0.000972006231502803 0.000752060728176674 -0.000429968349490889 0.000103635167099697 0.000618043711767055 0.00335102464601992 0.00141446379066686 0.00156797778626844 -0.00517860805196997 -0.00171635836102439 -0.00524765343684364 -0.00018000809202047 0.00114215136261113 0.000861590718726717 -0.000599031891255767 -0.000166165615754948 0.00240744074955226 0.000649368192714137 0.000341173396242882 -0.000911995339892577 0.000899861282875663
"K17" -0.0101025183719457 0.000392001608363762 0.00267301634755965 -0.0062410195433406 0.00343768507427584 0.00294287912935717 -0.00236389304965334 0.00176853749363973 -0.00848815346311348 -0.0126727474370492 -0.632981046216954 -0.00267774341796495 0.00191871931848114 -0.00163181521377559 -0.000124877048293908 -0.039615618472061 -0.0123668966159777 -0.00126801412740938 0.00645993320318988 0.00173445713134929 0.000297073303695859 0.000838715247691785 0.00049136309860309 -0.00152695432076904 -0.00173381589735788 -0.000329861613614535 -0.00705183840681117 0.00432131613762159 0.00468749592903206 0.00211251101826076 -0.00207819110635815 0.000413707496343074 0.00101185081623984 0.00124038388370341 -0.0020723580509524 0.00994505306082597 -0.00505378846984772 0.00187835110035801 0.000265164552922823 0.00039348579324591
"K18" -0.00210652467158786 0.00163864788515692 -0.000247064497534733 -0.00207145851572178 0.00288366048315026 0.00082833398123011 -0.000186714966440387 0.000934447054346591 -0.00566083759232239 -0.0065379056759872 -0.605157419580512 0.00232607215343886 7.98127415197018e-05 -0.00195343907835331 0.00316999631713645 -0.0392923870954692 -0.0108911764521468 0.00494474621022116 0.00816930366981492 0.000283840071138479 0.000232087827525576 0.00114265411676769 0.000639827496151261 -0.00076565571808801 0.000124596789320058 0.000222883244687525 -0.000732197840778574 0.00138650428666445 0.00227243073800819 -1.84424686118356e-05 0.00385121896774151 0.0018329892399141 -0.00282581009602054 -0.00190874368340584 0.00166836541439162 -0.00314224193136945 -0.00215631457685075 0.000793068479969998 -0.000617327089763191 0.00172529116368655
