"A2" "A6" "A8" "A12" "A13" "A15" "A16" "B6" "B7" "B9" "B10" "B12" "B16" "C3" "C5" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "C15" "C17" "D1" "D2" "D4" "D5" "D6" "D7" "D10" "D11" "D12" "D13" "D14" "D15" "D16" "D17"
"A638" -0.0175452256097467 -0.00870403432609701 -0.00294325154173801 0.00248500724878477 0.00176921222183828 0.000715504265602726 8.56046471352024e-06 -0.00327727584914335 -0.00161172715115542 0.0016798219780603 0.000789456822956483 0.00101134286866551 -1.60354405662556e-05 0.0103511888349178 -0.00223775653584958 -0.00565870654192293 -0.00606804514621253 0.000409678279600123 -0.000620290109190812 0.000230484428220274 0.00130238355524831 -0.000119306039855474 0.000227648638954804 0.000456218571457677 0.000211276754418413 0.000972395964068106 -0.632810033130486 -0.0322286024212919 -0.000247970305297936 -0.00757112300740605 0.003507823816308 -0.000698321485723439 0.00286866817749861 0.00122967248389262 -0.00125257568234833 -0.000107050629615594 -0.000752424794613647 -0.00134251469182596 -0.000726262168146596 0.000787057039055781
"A639" -0.0150313253329329 -0.011499488223777 -0.00619381393129889 0.000414099773519686 0.00236934830904041 0.00183152326625117 0.000245958314656204 -0.00309510114687918 -0.00263275911098737 0.000800837042127937 2.87434090520588e-05 0.000818540478057016 0.000987136197844936 0.0200973826750524 -0.0055036509686814 -0.000247707547169614 -0.00832969180958079 -0.00311927004974595 0.000469358095616642 0.00179386447860679 0.00053844604156498 -0.00170452123002176 -8.16533588529525e-05 0.000670690303607884 -0.000314386710384576 0.00035300238606387 -0.590466072201868 -0.0313538913346087 -0.0102389658059225 -0.00531497034110706 0.00468925909377104 -0.00617233917112466 0.00399591095481499 0.000988097239579557 0.000480957427340621 -0.000225140483716948 -0.00108614263203756 -0.00130468971015117 -6.57920392582296e-05 -0.000700254000811563
"A64" -0.0285690398276601 -0.0122128577520274 -0.00364524066760286 0.00153234574022011 0.00113856780558847 0.00100609373185779 0.00038322239850786 0.00302810470511061 0.00133915102161647 0.0020183706129849 -0.000971961984535217 -0.00138244919552478 -0.000645942507267344 0.00790735300325422 -0.00405435074755356 0.000519630291603203 -0.00732445554058694 0.000751233482932785 -0.000309941256065549 0.00416258660304901 0.00281556408214134 -0.0020301310592678 -0.00290770938639874 -0.000515053626277092 -1.46034236425378e-05 0.00127721330265124 -0.648239509593014 -0.0438602691838831 -0.0021262320548586 0.000873695239771751 0.00648023423936063 -0.0011901592438573 0.00149510779320013 0.000540112043825512 -0.0010441604160545 -0.000248460021537408 -0.000569909843651407 -0.00161994756764798 0.000676318250283284 0.000458512036850043
"A640" -0.0306885520039194 -0.00871696475729365 0.000249207204266603 0.00181800178622387 0.00135511731118774 -0.000572122077096817 -0.000914666495453615 -0.00291137393339009 0.000531591371799851 0.00239246741116705 -0.00151678534617619 -0.00140324875027061 -0.00083486992640136 0.00163016564894366 -0.0128711229146092 -0.0088338285664575 0.000245168795843357 0.00418727795808225 0.00485058049804651 -0.00105293618315458 -0.000348081535866394 -0.0019219552954954 0.000950159875255654 0.0012215304999039 -0.00176007946286062 0.0007921333212004 -0.566925226143962 -0.0561734542720877 0.0126034293246711 -0.00661475648681845 0.00604153082025881 -4.09295711838526e-05 0.00307694041577043 -0.00248196798050587 -0.00370280739246647 0.000485963288433181 -7.35440477845093e-05 -0.000220244616906459 0.000461731717201544 -0.000409797401460273
"A641" -0.0200026437381062 -0.00493561875541737 0.00228619930918678 0.0023547357134688 0.00132259801168322 -0.000152028710690828 0.000267567057870503 -0.0044948467577254 0.000973284573194633 0.00352812846316078 -0.0007736009872256 0.000234967710201111 -0.00019834543381886 0.00668134490564572 -0.00921254352981905 -0.00957735362013726 0.00215565410641684 0.00211746831594917 0.000808938225689745 -0.00191169145031671 0.0027563433870181 -0.000451010543874313 -0.000397718292664151 -0.000795751685886339 0.000444250424243385 0.00054391522090556 -0.596667237441743 -0.0553866667986345 0.00713206324837344 -0.00692213631636527 0.00266497252394471 0.00481970571536534 0.000633558009136215 -0.00277817310130507 -0.00145899430537635 -0.0006474570199738 -0.000777030024973763 -0.00124874606873758 0.00153407384273235 0.00132075363741392
"A642" -0.0154157166543211 -0.00378046498464557 -0.00150696957530548 0.00136625228974019 0.000204851899143305 0.000882419973257792 0.000435793631984102 0.00188575855511349 0.00193667558759717 0.0014183347067712 -0.00210618522452705 -0.000422511551270666 -0.000801566147774114 -0.0107609746695534 0.00308258605556282 0.00262515361356583 -0.00423612864292511 -0.00302861936778886 0.00251687223623317 0.00271215776298744 0.000888020403794302 0.000315557512497885 -0.000894811304168916 -0.00157252698496544 0.000135777156586657 -9.14003800931007e-05 -0.57907245395283 -0.0346938980980537 -0.000588173569012033 -0.00721526617968302 0.00594857452977533 0.0116832129080235 0.000748424115662795 -0.00141002086448451 -0.00120145680955774 0.0027635951629216 -0.000939361097816823 -0.00172236155633566 0.00143339128604294 3.61841005679265e-05
"A643" -0.0268170584914557 -0.00720178645593526 -0.000924359110416721 0.000539267740612624 0.00101492140936378 0.00190147353314444 0.000410549095010812 0.00265859706066556 -0.000987475471116927 0.0010573464870721 -0.00227813113892205 -0.00275487611764851 0.000202374784327753 -0.00152163744586738 -0.00377932382476856 -0.00787317660380808 -0.00534851146319285 0.0061065883660625 0.00328742740862053 0.00334930971379856 -0.000623543892533181 -0.00391025529534558 0.000766944538696473 -0.000522175413007497 -0.000546980736360747 9.48747683277844e-05 -0.617061418821353 -0.044159409798933 0.00535534914328558 0.00396512651709502 0.00917307407211579 0.000992741932833271 0.0026344602526557 -0.00211344869793671 -0.000110122192188278 0.000249795074365352 -0.000879832639208893 0.00084286534511259 0.00114633564047029 -0.000371711863741089
"A66" -0.0319857700950523 -0.00795790034933803 -0.0015368708239961 0.000619322839530263 0.000742469161206641 -3.91142277032323e-05 9.28748577446014e-05 0.00049631352323813 -0.00106037482789301 -0.000333794579347726 -0.00255710311578123 -0.00111688496311815 -0.000322233683433322 -0.000441023521103046 -0.0126133777243407 -0.00265898388308845 6.06884745934268e-05 0.00355544305362611 0.00119349055255945 0.00235237545509996 -0.00149405763874478 -0.00392090067172298 8.82625853009073e-05 0.00160234480737904 0.00110432170344879 0.00101285611919271 -0.60401112235038 -0.0609051473838605 0.0121607295470995 -0.0051617840624817 0.00783276033505524 0.00182786415649487 0.00351485470728614 -0.00377252292794133 -0.00196791526561584 -0.000681829559613679 -0.000180024477671667 -0.00114263272512756 0.00181267989355585 0.00124170978038465
"A67" -0.0266068693917444 -0.00972210256313682 -0.0026117590970556 0.00298878650575461 0.00258463764337158 0.00168370531660107 0.000234632119975533 -0.00154051715746508 0.000795852531797431 0.00197258894061793 0.00214452103097877 0.00181005642937415 0.00040067131682802 0.0154680554200157 -0.00433753648220256 -0.00436937383486994 -0.00707969751084178 -0.0025899923145548 0.00236859054681973 0.00246651134804611 0.00167015196915568 -0.000664719029845558 0.000121091910368915 -0.00135577209369141 -0.00112353024916687 0.0011825552893106 -0.627026586536716 -0.0299959044114891 -0.00114114182600893 -0.00781216793127374 0.00192644231923924 -0.000223296343456711 0.00111046791359887 -0.000473957361880391 -2.05097884382488e-06 -0.000795919748310738 -0.00102120343097711 0.000235790549594289 -0.00037895124123163 -0.00049625041124448
"A68" -0.035139205237221 -0.00430308284414158 0.000956939110165108 0.00139916993813246 0.000317100804086129 0.000496261626171128 0.000654156920399083 0.00189469575828952 0.0015045786245245 0.00180297134980387 1.06509972148294e-05 -0.000920618839249636 0.000139810482463899 -0.00777973754332754 -0.00286968969497516 -0.00648203522243907 -0.00249416711955364 -0.00120497792167303 0.00272347414035273 0.00411362011669906 0.0017513732851168 -0.00345758260431402 -0.000405885077978747 0.00134491244660399 -0.00115722016398858 0.000281247913651146 -0.585740102881425 -0.0473906214257698 0.00685514530407981 2.94505429203331e-05 0.0122507984009235 0.00494256818903433 0.00271562951299104 -0.00233356537132996 -0.000991372517204608 0.000594356720210875 -0.00223549712129511 -0.00107189779810349 0.0016956971801062 0.000692838211553348
"A70" -0.027545412601052 -0.00651941750181752 -0.00129315912490604 0.00181165444321096 0.00270568156929134 0.000920137885444957 -0.000190102812004339 -0.00267823391616597 -0.000602001227073526 0.00248465380499322 -0.00162942535979513 -0.000259335485839688 0.000713701215902244 -0.018579882286629 -0.00138535169469458 -0.00740153334578074 -0.00425164207425193 0.000951673008941429 0.00177862024186353 0.000664311883626948 0.00284532007278934 -0.00294668046801137 -0.000308984293039036 0.000657306560769535 -0.000737605342157991 -0.000320587646979056 -0.563071986516317 -0.0516954751888058 0.00337330927670918 -0.00542658174965895 0.00828182985318435 0.00332491137855769 0.00432810762373971 -0.00108800610496571 -0.00357097277715006 0.000782191692784563 -6.94344206779227e-05 -0.00120057778971441 -0.000767729243709551 -0.000256754123640593
"A71" -0.0214837940628608 -0.0120266722885884 -0.00393799054445419 0.000564949272764426 0.00132476091939725 0.00101177349046951 -0.000552730542474128 -0.00117336624195345 0.000497198187794607 0.00130621607285551 0.00180211158712762 0.00200849776515993 0.000211301965227499 0.0174162244974889 -0.00631087922506562 -0.00236660330133929 -0.00437775391613683 -0.00212076429339433 -2.77522480439618e-05 0.00142641140884659 0.00245815332644766 -0.000269783212522622 0.000144605987752912 0.00109404621864365 0.000133371633229536 -0.000478953649186623 -0.623501878826716 -0.0371638380103655 -0.00489960411244704 -0.00539395023968273 0.00667797582279387 -0.00276278613455735 0.00341000141245746 -0.000635274120750251 -0.00146887838203852 -0.000833260269456986 -0.00106876186284701 -0.000103483425431813 6.68236935043968e-05 0.000634181782988896
"A85" -0.0182199146442907 -0.00558442326479178 0.00111996699117107 0.000125282926652673 0.000673566167170567 0.000395735627363006 -0.00111163778626885 -0.00678302173862099 -0.000682686947413545 0.00188437097588842 -0.000189696294486902 0.000228196840257562 -0.000574589714665869 0.0191539911160804 -0.0168355482197764 0.00110000563502963 -0.00026761367755516 -0.00344741025206928 0.00016396422203039 -6.42024411358281e-05 0.00018007200272224 -0.000586136355025641 0.00131106017781014 0.000813950569881166 -0.00101888000794595 -6.10942002782713e-05 -0.616429865797309 -0.0428769357746251 0.0110194018859376 -0.00621376494993885 0.00360906009871502 0.00460228642386242 -0.000523384116346243 -0.0047925962514019 0.000774559526977804 -0.00129759517223738 -0.00186732503975542 -0.000257516724792948 0.00064656971672526 0.000206094244850049
"K1" -0.0344501613119981 -0.00553816394173856 -0.000310527989436148 0.000480594920131608 0.000346614353401608 -0.000290364939445299 3.09339670334278e-05 -0.000127587659179507 0.00305822833412181 0.000819113355854476 0.00129652940629235 -0.000566133336020857 -0.000319929696079682 -0.0144281150057428 -0.00174547320158501 -0.00272290529019115 -0.00261664961466577 -0.00104937085429045 0.0044782919209056 0.00170929166615238 0.00060764935598198 -0.000715122954872631 -0.00230801784847298 0.000891159436272439 0.00144691043192879 6.24056759468953e-05 -0.609441407921157 -0.0528590638711589 0.000983476412861251 -0.0107777448290757 0.0133008878180762 0.00127296097014455 -2.71215929575187e-05 0.000444236331745408 -0.000988043942720909 -0.00126325799326421 -0.000517568283346041 -0.000806867359572023 0.000374058808691934 0.000703557560896041
"K101" -0.0364576326879167 -0.00684654441175767 0.00361033777597896 -0.000529260359173987 -0.000229381190302477 -0.000402106405082352 0.00146449584326975 0.00280077103472911 0.000147743295394363 -0.00271795416500621 -0.00411715105477155 0.000443652070532831 0.00089564379484162 -0.00962943548616941 0.00676033556708238 -0.0017467374080594 -0.00422084975301179 0.00146365775173756 -0.00577412969194762 0.00737993956088095 -0.000322380426491886 -0.00577544784989458 -0.000298754230222958 -0.00124610469568464 0.00362402585573344 0.0014764877649383 -0.596972442359319 -0.0585210188894143 0.00319258681383578 -0.00362296560586908 0.0229748896982448 -0.0011225727795737 -0.00349963648817279 -0.000134072201332085 -0.00087334648764306 -0.000342716613206213 0.000820821312315276 -0.0004802557540301 0.00120957082434942 0.00164339199106836
"K102" -0.0387054552259473 -0.0109437414958351 -0.00120300050053399 0.0012807754675363 -0.000444598504372398 0.00033431747732698 -0.000306317878950932 3.59148971655809e-05 0.000169432737498698 0.00134857656587725 0.000755992425326667 0.000422149759834393 0.000213851936225513 0.00390486313279714 -0.00466969521511352 -0.00230813810658794 -0.00915827979983136 -0.00258648594506712 -0.000304614539863876 0.0052283969700186 0.0043647588656388 -0.0042406274954935 -0.00211533922993999 0.000252887794395451 0.00148050611852924 -0.000800967015512525 -0.607097091258755 -0.0579699834331954 0.00357625575571523 0.0028308712991564 0.0155243123874784 0.00220202759329185 0.00425527618153034 -0.00147918109426312 -0.00271247264558737 -0.0012237601454736 0.000630719708332783 -0.000750900467981069 -0.000513295424721135 0.000569250621959469
"K104" -0.0399739738850108 -0.00942067294996542 -0.000500513924977468 0.0024191345179032 0.00118500351552595 0.00164321102763325 0.000804848830521191 0.000309545556706405 -0.000660687791943426 -0.00183848691520229 -0.000950938965463358 -0.000198480840769011 0.00110174304876866 -0.0104783794949301 0.000955815593143819 -0.00394206465105159 -0.00424735478483894 -0.00183213686262474 0.00274183700637065 0.0045156805433775 -0.000763698269799036 -0.00343775900461522 -0.000925120403436785 0.000168022449117532 0.000219699829277169 0.000400157452046009 -0.560317806417599 -0.044320867991271 0.0046420640129004 -0.00848492371225681 0.0146300922954163 0.0072658115060645 -0.00117638485749153 -0.00138770552852483 0.000839594843467899 -0.000355243667729861 -0.00150430691875153 -0.000704831714779325 0.000498406270575194 -0.000295671333595288
"K105" -0.0227108751840712 -0.00538682468607119 0.00108670707191203 0.00144269338245837 -9.06402154908795e-05 0.000724911103137281 0.000932887462256729 0.00183602119746868 0.000219847899255021 0.00218773987964637 3.43945668212236e-05 0.00169186680541805 0.000417345321458122 -0.00491493677590946 0.000444684047491768 -0.00118547343152021 -0.00697302909451466 -0.00074939962714867 0.000456472691633675 9.58819267073679e-05 0.00665899030806186 -0.00184076328025765 -0.00358868411746326 0.000806749872103365 0.00245170803133622 9.67577474289792e-05 -0.593771481730527 -0.0488017892591365 0.00122423071733934 -0.00344082011170645 0.0141912329029638 0.00894662192013996 0.0018870614201201 -0.000465440628710616 -0.00276075036390023 -0.000735710237306015 -0.00100811652795178 0.000394703267024799 -0.000538487040308893 0.00293825555770963
"K106" -0.0225713779693985 -0.00656076527394758 0.0015503996991961 0.00093081382638635 0.000143351041906048 0.00018001144951701 -0.000131721744142075 -0.00200806304653417 0.00146647378115586 0.000210426255523612 0.00117529980070508 -0.00255064076849445 -0.00194070256077186 -0.00426535154605446 -0.00256879251287255 -0.00958356872084999 -0.000255934903960092 0.000950284169492926 0.00728012242481037 0.000625707169377248 -0.000131175059997456 -0.00383411959470511 6.72921033656168e-05 0.00227422142807848 -0.00248562313989101 0.000187771732537979 -0.593356823073183 -0.0564826124969097 0.00477616337985082 -0.00496295836781311 0.0103971966795885 -0.00329396753915777 0.00176712486123404 -0.00309843612041972 0.000764737107756289 0.000108504079960408 -0.00106608502603712 -0.000403894676908183 0.00208608250882931 4.94946396133694e-05
"K107" -0.028445377167974 -0.0091574336696222 -0.00244325140355992 0.00195310929847942 0.000517456361761672 0.0019183101743677 0.000411652050625853 0.00410066653603337 0.0025029202056524 -0.000346794622893577 0.000959001583855785 -0.00141227003726898 -0.000382200708921149 -0.0165172946848458 0.000894256577227471 0.00288041657467449 -0.00323121286710823 -0.00409204894205397 0.00141707490105762 0.00273732570994827 0.00275791579754601 -0.00157582307517948 -0.00158348066492858 0.000635246243253614 -0.000439140616112453 -0.00113189565340185 -0.578860466770033 -0.0407196988735144 -0.00855307237768009 -0.0090166956453993 0.0105012773395108 0.00569812039943366 0.000842466167642062 -0.00264224205874017 -0.00176813820227979 0.00177973298570308 0.000186366279568926 -0.00107036123236393 -0.000859590997748657 -0.00017919818815204
"K108" -0.0281623774779967 -0.00739695407579346 0.000322325386338734 0.00101234758774126 0.000797218061412612 0.000490791523001467 -0.000421670625438461 -0.00179839296919034 0.000258581923081026 0.000121104325924451 0.00163614264457825 -0.000898456381451281 0.000425359110099166 -0.00891859196551212 -0.00386505828421323 -0.0082465032665348 0.000109439457809267 -0.00382800070985026 0.00260378299085078 0.00306034010248676 -0.000564728071168466 -0.00171161869507531 -0.000146085917687113 0.00115274495718792 -6.15752766653233e-05 -0.000220915594831693 -0.593078488542005 -0.0478479282330354 0.00968215940265896 -0.00188326778988842 0.0113515001757892 -0.00124082350139471 0.000891969791462891 -0.00183712065173856 -0.00224704303053133 -0.00120442116356585 0.000812993129338839 -0.000553600893927622 -0.000355108363040075 -0.000380500106574659
"K109" -0.0140276731774721 -0.00811452986782289 -0.00513214631870988 0.00113647629706161 0.00188359935941978 0.000262980076079044 0.000612382046025126 -0.000278728919378756 -0.00463467778044165 0.00102168720575937 0.00234896890411919 0.00217495938828959 0.0002958640509693 0.0116631434718333 -0.00158513965921103 -0.00208431278823802 -0.00849402562733079 -7.31345088539801e-05 -0.00300182583722296 -0.00136254576927603 0.00232801071379141 0.00178976163976025 -0.00116372806348473 4.87605932666938e-05 0.00175007415823713 -0.000872022757940299 -0.602287412383205 -0.0311764530460513 -0.0010814196144315 -0.00546952410002651 -0.000465869735760833 -0.00102598334165105 0.0044604681727423 0.000537733789642509 -0.00184764827736218 -0.000713533207811427 0.000856053828010889 -0.00202451065377157 -0.0014520878203104 0.00131376315213641
"K110" -0.0211426271901865 -0.0106749667000813 -0.00467930197850178 0.00100163685686156 0.00167360878278415 0.000634007987841979 5.06824368981087e-05 -0.000323005694232079 -0.00421465117602947 0.00184370672238406 -4.32767188103894e-05 -0.000119888222502687 0.0011228130132337 0.0151601121927255 -0.00369122804325393 0.00034075185306407 -0.00939073835255225 -0.00035403690279299 0.000837762867133571 0.0010139103112186 6.37104435610964e-05 0.0011677239524837 0.000329032816016422 -0.00115200200356068 7.22167820001549e-05 -0.00111570717614561 -0.615360497636167 -0.0382232098619626 -0.00565408735131165 -0.00244530051423605 0.00410706067823339 -0.00290248056569377 0.00213671645074046 0.0013397380971217 -0.00229609354466503 -0.00163142862188413 0.00108336878849414 0.000958998570624886 -0.00106699371728624 -0.000790304900217987
"K111" -0.0461006796190463 -0.0115641283376092 -0.00288591758634287 0.00117457741747253 0.0016306987346892 -0.00153139398116734 -0.00252258177438494 -8.08692793887463e-05 0.00213408297034084 0.00334611501215555 0.00292948068952355 0.00056637073152818 5.28053801580843e-05 0.00156868626160244 -0.00338948666081938 0.00239026267823939 -0.00301448094651349 0.00117004404014219 0.00182145156536553 -0.00447520544701731 -0.00113259060492389 -0.00234154081200985 0.00274474619280667 -0.000180284619557611 -0.000145422986989835 -0.00214793074281906 -0.571620495524959 -0.0472231646892764 0.0157450738589153 -0.00494869665539913 0.000821735976807205 -0.00788260748177459 0.00354358614397507 0.00433860427573829 -0.000446316772809215 -0.000889997530662309 -3.97499040072892e-05 -0.00280658856533768 -0.00284424464458124 0.00026386546201066
"K112" -0.0264659373148547 -0.00949843902089775 -0.000450942713495397 0.00220434463811833 0.00102147472597223 0.00129201095596605 1.71585959562656e-05 -0.00345885127917708 -0.00306638585269489 -0.000369089640428627 -0.00372981630326438 -0.00301675863349359 -0.00112370336404955 -0.000953029134227327 -0.00881399523730774 -0.00616455237497369 -0.00430166990922129 0.00373530812624419 0.00267805215468537 0.000307789749406638 0.000345715899864665 -0.00321826037814535 0.00193489601577391 -2.84365251860434e-05 -0.00111824333243376 0.000188798773972129 -0.583504527516841 -0.0429813792823756 0.00965723951857873 -0.00193223328357734 0.00562447965638696 0.000611669641111154 0.00393031619280025 -0.00237861009534321 -0.00147063742287007 -0.000137782883882768 -0.00121953200121569 0.00029877293654373 0.0014160990668932 0.000168190499905629
"K116" -0.029975994557279 -0.0111638952625831 0.00133005401670563 -0.000345735201619132 -0.000334260878335754 0.000623010783322278 0.00060703372148195 -0.00281042401101484 -0.00173830466642164 -0.00150815468378167 -0.00317343182916211 -0.00200719436001917 -0.000635231480737252 0.00283164536245709 -0.0110981420737629 -0.00193381524183523 0.00622808434998034 0.00647830127448429 0.00300637947941326 -0.00186902647146119 -0.00310888371964919 -0.00324794092722835 0.000679198263373883 -0.00121174232368949 1.97242409585013e-05 0.000696170540013487 -0.615164892423804 -0.0518988447507078 0.00770973553034623 -0.000615571344017667 0.00711711666927347 -0.000248560698443285 0.000529738245424241 -0.000568157820294837 0.00030112028283385 0.00147636189194844 0.000360440541209194 6.96414418836643e-05 -0.000232824460692404 -0.000644514353947058
"K117" -0.0171495510498218 -0.00823452486941606 -0.00123734175130159 0.000149359048694499 -2.63440058803602e-05 0.000214356702189711 3.63666286631218e-05 -0.000952331900897616 0.00301461004697116 0.00150468218415685 -0.00193127540660859 -0.00248923745555064 -0.00118966265065273 -0.00522217627601404 -0.00688843552297656 -0.00732739920909931 0.00291660779796488 0.00225156191413712 0.00618475460557258 0.00437543922102961 -6.60297931887548e-05 -0.00412516482614153 0.00044955439348015 6.75346393278725e-05 0.000903826872791601 -0.00136181569804815 -0.60315526294447 -0.0439804514003492 -3.0279011979753e-05 -0.00567666370171791 0.0070728221187924 0.000234191619945208 0.00197760785265461 -0.000397384183925912 -0.000756462105543046 0.000744783678280779 -0.000654306048396676 0.00141310813292696 0.00166165242745432 0.000711754280802236
"K118" -0.0292783928637904 -0.00747038904626826 0.0015381102161694 0.00135047197070403 7.99126339156172e-06 -0.000965101257804341 -0.0013036604950681 -0.000982694479285099 0.000731996751412125 -0.00265184438988488 -1.72364332803544e-05 -0.00178678886434205 -0.000587700577898991 -0.000971954684025991 -0.0104164720896872 -0.0104799621721674 0.00429591400914258 0.00512049694104152 0.00429603814653489 0.000912541518673815 -0.00365029873736188 -0.00443112584472121 0.000995622068894827 0.00048030427790757 -0.00246703471266922 0.00116572829959781 -0.589685889219709 -0.0656494629690772 0.0126546894264362 -0.00158017819754188 0.0113635087449493 -0.00347182349156317 0.00319638138608658 -0.00221132428838843 -0.0041402935965702 0.000284802818800583 0.000313525047683022 -0.000218641575455696 0.000942779030196131 -0.00140832589200328
"K119" -0.0283842426943154 -0.010343910105466 -0.00209162076832879 0.000543206896152927 0.00180344269540072 0.00161191635841757 0.000704815459323434 -0.000532043776352522 0.00106678372738921 0.000206675098799701 -0.00223590122592487 -0.00273301063455606 -4.83633085888441e-05 -0.00581435510627101 -0.0121637435277428 -0.00494938335916612 0.0019861371510489 0.00297232877829917 0.0050591775609108 0.00322541780491827 -0.00303252737274392 -0.00345838280252827 0.00117134460088627 0.000341027718566563 0.000258438262830938 -0.00119399449721588 -0.612379716275885 -0.0449665363147057 0.00294922242284522 -0.000722568415505748 0.00722754668859949 0.000260597966680707 0.00348562760334198 -0.00200733812962147 -0.000568834436840129 -0.000811672881796822 0.000395845018186347 0.00105279709291214 0.000493362865903656 -0.000681726107735796
"K12" -0.0383647467207976 -0.0114700756449524 -0.000383882086515752 0.00149222071897404 0.00107828447465309 0.00145712953795156 0.000352346903390999 -0.000125299494916629 -0.00144137549000962 -0.00295914602379364 -9.03245438757291e-05 -0.00275718269644895 -0.000328275751094285 -0.00109609391961497 -0.00343264594031052 -0.00586371145936746 0.000426824318620733 0.00646762756630804 0.00280928860361615 0.000868450151089713 -0.00359798781783561 -0.00269407872888716 0.000836565911472133 -0.00144017491618799 -0.00167925467906998 0.00197765215135138 -0.565062131293074 -0.0448099086994934 0.00874388249548647 -0.00122409885782636 0.00912371042429005 -0.0020352544957461 0.00207427510207904 -0.0045010547604202 -0.00159091449165047 0.000381452126595314 -0.000623284955178474 -0.000507256325048665 -1.66238032201438e-05 -0.000656628652927389
"K13" -0.0178267461780014 -0.0025675339694655 0.000391522097284941 0.00174297236065811 0.00107430699247836 0.00101507016727879 0.000296087735670303 -0.00116029899352443 0.00107790436410676 0.00344161643452218 -0.00158103314434069 -0.000369580589707942 2.81391945066302e-05 0.00549446293951255 -0.0108156308560855 -0.00539046619758245 -0.00177505536968411 0.00312209317188391 -0.000802653321835032 0.000456293307022088 0.00514978640547794 -0.00306485023841897 0.000594389179791885 0.00179100480409653 -0.000825249696508282 -0.00154514564129424 -0.564614273309336 -0.0444380656120277 0.0152273812349153 -0.0105902771355525 0.0041211988386264 -0.000242215244677985 0.00319651327256128 -0.00164448366873027 -0.00358712317391723 0.000543418983653943 -6.51017150567556e-05 0.000541486083537807 -0.000224530649745331 -0.000276358874450177
"K14" -0.0177263633385639 -0.0037193917802543 -0.000725205965246274 0.00144292333522451 -0.000233269299329571 0.000352628334534011 0.000297050525457686 -0.00360026697663791 -0.000817543882542967 0.0017695263535274 0.00139893572265232 0.000934329395970531 0.000528020146645562 0.00728911978435617 -0.00446625668901436 -0.00199922356464733 -0.00727225283960601 -0.00392296384941164 -0.0018232370424837 0.0027268108564585 0.00212444262665683 -0.00194535880599613 0.00196789624762474 0.00122073992825901 0.000442664090159511 0.000337962834458384 -0.592438778032774 -0.0414354313283097 0.00595383773968505 -0.016376857561806 0.0108123722144738 0.0015837154224226 0.00219521567693179 -0.00160986035380814 0.000779657805755536 -0.000758883437706893 -0.00117187613084665 -0.000821336292178678 0.000242560082131939 0.000462268684020703
"K16" -0.00204367422746307 -0.00823920951612414 -0.00253792233642582 -0.000972006231502803 0.000752060728176674 -0.000429968349490889 0.000103635167099697 -0.00619479290334292 -0.00448547201900448 0.000236681843942958 0.000618043711767055 0.00335102464601992 0.00141446379066686 0.00767782249214791 0.00219800565714657 0.00156797778626844 -0.00517860805196997 -0.00171635836102439 -0.00524765343684364 -0.00018000809202047 0.00114215136261113 0.000861590718726717 -0.000599031891255767 -0.000166165615754948 0.00221711549608831 0.000133145579579033 -0.590530580100874 -0.0242525743313006 0.00240744074955226 -0.0124405997847037 -0.00259183894786179 -0.00165326675190544 -0.000133220362199825 0.000649368192714137 0.00270730239232033 0.000341173396242882 -0.00093041034776401 -0.000911995339892577 -0.000193234919934632 0.000899861282875663
"K17" -0.027746221184308 -0.00642240023745741 0.00129399250572588 0.00173445713134929 0.000297073303695859 0.000838715247691785 0.00049136309860309 -0.00196678286983066 0.00148996589192612 0.00142475258358957 -0.00152695432076904 -0.00173381589735788 -0.000329861613614535 -0.0146156823093096 -0.00855481944649394 -0.00705183840681117 0.00432131613762159 0.00468749592903206 0.00211251101826076 -0.00207819110635815 0.000413707496343074 0.00101185081623984 0.00124038388370341 -0.0020723580509524 -0.00125706060329654 0.0010756410606098 -0.607315947628276 -0.04786089532086 0.00994505306082597 -0.00713334630507232 0.00211285669738818 0.00235307127510348 -0.00115116317337559 -0.00505378846984772 -0.000313814983698965 0.00187835110035801 0.000349688230151867 0.000265164552922823 -0.0012154746859075 0.00039348579324591
"K18" -0.0190583175697398 -0.00490852251573009 -0.00157200897302208 0.000283840071138479 0.000232087827525576 0.00114265411676769 0.000639827496151261 0.00203516103333679 0.0010123224452064 -0.000630258190193661 -0.00076565571808801 0.000124596789320058 0.000222883244687525 -0.011548071189648 -0.00258146505761059 -0.000732197840778574 0.00138650428666445 0.00227243073800819 -1.84424686118356e-05 0.00385121896774151 0.0018329892399141 -0.00282581009602054 -0.00190874368340584 0.00166836541439162 0.00087671228594164 0.000268723030455089 -0.580498795446291 -0.0472143197541192 -0.00314224193136945 -0.00586286340833578 0.00819303386541881 0.00422349515067307 0.00379278650608354 -0.00215631457685075 -0.00206517119586903 0.000793068479969998 -4.9641651834776e-05 -0.000617327089763191 0.00212216721433123 0.00172529116368655
